collision_policy,degradation_strength,n_agents,n_arms,agent_to_arm_ratio,arms_per_agent,std,epsilon,seed,steps,group_total_reward,mean_agent_reward,collision_rate,reward_inequality
degradation,0.5,100,2000,0.05,20,1.0,0.16,4,1000,1026642.6605992664,10266.426605992665,0.598,271.9535245728536
degradation,0.5,100,2000,0.05,20,1.0,0.16,5,1000,1026819.6610964192,10268.196610964193,0.536,300.91732158534245
degradation,0.5,100,2000,0.05,20,1.0,0.16,6,1000,1024853.5634619613,10248.535634619613,0.574,291.6343622721014
degradation,0.5,100,2000,0.05,20,1.0,0.16,7,1000,1023166.4902192923,10231.664902192924,0.565,295.74346537715456
degradation,0.5,100,2000,0.05,20,1.0,0.16,8,1000,1025843.2656323828,10258.432656323828,0.571,318.16425348441834
degradation,0.5,100,2000,0.05,20,1.0,0.16,9,1000,1023076.5377447531,10230.765377447531,0.592,321.4892312679303
degradation,0.5,100,2000,0.05,20,1.0,0.16,10,1000,1023634.0168132858,10236.340168132858,0.568,288.5103366228693
degradation,0.5,100,2000,0.05,20,1.0,0.16,11,1000,1024010.6394334299,10240.1063943343,0.551,344.04191245346044
degradation,0.5,100,2000,0.05,20,1.0,0.16,12,1000,1022138.7497671042,10221.387497671041,0.563,322.3091949774261
degradation,0.5,100,2000,0.05,20,1.0,0.16,13,1000,1025537.379521653,10255.37379521653,0.539,322.31806020583616
degradation,0.5,100,2000,0.05,20,1.0,0.16,14,1000,1023324.2230731926,10233.242230731927,0.589,308.95382285484396
degradation,0.5,100,2000,0.05,20,1.0,0.16,15,1000,1023629.1370160605,10236.291370160605,0.574,309.63606106919724
degradation,0.5,100,2000,0.05,20,1.0,0.16,16,1000,1024723.7234783556,10247.237234783555,0.578,308.0542867982271
degradation,0.5,100,2000,0.05,20,1.0,0.16,17,1000,1027377.5103932627,10273.775103932627,0.575,317.2675252952125
degradation,0.5,100,2000,0.05,20,1.0,0.16,18,1000,1025017.9927822873,10250.179927822874,0.564,321.10674691429426
degradation,0.5,100,2000,0.05,20,1.0,0.16,19,1000,1024500.561975841,10245.005619758409,0.539,311.6507222639848
degradation,0.5,100,2000,0.05,20,1.0,0.16,20,1000,1024452.5562503815,10244.525562503815,0.548,339.9780047890686
degradation,0.5,100,2000,0.05,20,1.0,0.16,21,1000,1028841.5560771363,10288.415560771364,0.569,279.10133322561967
degradation,0.5,100,2000,0.05,20,1.0,0.16,22,1000,1024870.576481119,10248.70576481119,0.584,325.72879669810794
degradation,0.5,100,2000,0.05,20,1.0,0.16,23,1000,1022223.3169935496,10222.233169935496,0.573,331.39590303452263
degradation,0.5,100,2000,0.05,20,1.0,0.16,24,1000,1023212.616259389,10232.12616259389,0.558,324.7640205131313
degradation,0.5,100,2000,0.05,20,1.0,0.16,25,1000,1028766.0244960102,10287.660244960101,0.571,294.53852494727965
degradation,0.5,100,2000,0.05,20,1.0,0.16,26,1000,1020538.3283362625,10205.383283362626,0.578,297.2761773303635
degradation,0.5,100,2000,0.05,20,1.0,0.16,27,1000,1023833.5196527345,10238.335196527345,0.573,333.07128378384994
degradation,0.5,100,2000,0.05,20,1.0,0.16,28,1000,1023890.3618022782,10238.903618022781,0.564,317.7224437147466
degradation,0.5,100,2000,0.05,20,1.0,0.16,29,1000,1025757.3742393987,10257.573742393988,0.559,314.3955378468219
degradation,0.5,100,2000,0.05,20,1.0,0.16,30,1000,1022802.0922638142,10228.020922638141,0.584,315.33154199072476
degradation,0.5,100,2000,0.05,20,1.0,0.16,31,1000,1025385.9907388829,10253.859907388829,0.582,306.68993001330296
degradation,0.5,100,2000,0.05,20,1.0,0.16,32,1000,1026865.6298254018,10268.656298254018,0.552,276.5118459464449
degradation,0.5,100,2000,0.05,20,1.0,0.16,33,1000,1026555.2439634411,10265.552439634412,0.57,290.3034838839488
degradation,0.5,100,2000,0.05,20,1.0,0.16,34,1000,1023567.2478090058,10235.672478090059,0.563,306.10034035115467
degradation,0.5,100,2000,0.05,20,1.0,0.16,35,1000,1029300.4583558778,10293.004583558777,0.549,296.3246252652467
degradation,0.5,100,2000,0.05,20,1.0,0.16,36,1000,1025604.5290965671,10256.04529096567,0.609,290.52022682551996
degradation,0.5,100,2000,0.05,20,1.0,0.16,37,1000,1029056.1328505127,10290.561328505128,0.548,297.5959088788688
degradation,0.5,100,2000,0.05,20,1.0,0.16,38,1000,1025608.6608381823,10256.086608381824,0.577,312.47187333499244
degradation,0.5,100,2000,0.05,20,1.0,0.16,39,1000,1026010.1910522496,10260.101910522497,0.55,308.8123776392119
degradation,0.5,100,2000,0.05,20,1.0,0.16,40,1000,1027173.8151538183,10271.738151538184,0.568,302.4056127793025
degradation,0.5,100,2000,0.05,20,1.0,0.16,41,1000,1024558.9887497697,10245.589887497697,0.542,307.4747561556599
degradation,0.5,100,2000,0.05,20,1.0,0.16,42,1000,1027420.818171575,10274.20818171575,0.585,295.4963829825103
degradation,0.5,100,2000,0.05,20,1.0,0.16,43,1000,1021288.9992406293,10212.889992406293,0.584,327.2360965372259
degradation,0.5,100,2000,0.05,20,1.0,0.16,44,1000,1026458.3472123138,10264.583472123139,0.562,287.9313538062322
degradation,0.5,100,2000,0.05,20,1.0,0.16,45,1000,1023594.6043689123,10235.946043689122,0.559,299.55964997294495
degradation,0.5,100,2000,0.05,20,1.0,0.16,46,1000,1022761.3329325857,10227.613329325857,0.587,308.03672397252524
degradation,0.5,100,2000,0.05,20,1.0,0.16,47,1000,1029547.0400387048,10295.470400387048,0.575,335.0535395546156
degradation,0.5,100,2000,0.05,20,1.0,0.16,48,1000,1027816.881377909,10278.16881377909,0.594,296.2299448441304
degradation,0.5,100,2000,0.05,20,1.0,0.16,49,1000,1023354.0092675586,10233.540092675586,0.584,349.440545359073
degradation,0.5,100,2000,0.05,20,1.0,0.18,0,1000,1016018.558239273,10160.18558239273,0.599,296.80768030499996
degradation,0.5,100,2000,0.05,20,1.0,0.18,1,1000,1018343.6521765229,10183.436521765228,0.617,272.43119345872896
degradation,0.5,100,2000,0.05,20,1.0,0.18,2,1000,1012888.7300320857,10128.887300320857,0.629,271.98996777832923
degradation,0.5,100,2000,0.05,20,1.0,0.18,3,1000,1017649.2777825824,10176.492777825824,0.614,279.57540606975215
degradation,0.5,100,2000,0.05,20,1.0,0.18,4,1000,1016119.4555445402,10161.194555445401,0.598,285.60635381705964
degradation,0.5,100,2000,0.05,20,1.0,0.18,5,1000,1017383.95191642,10173.8395191642,0.572,276.1736629233414
degradation,0.5,100,2000,0.05,20,1.0,0.18,6,1000,1013430.5912196105,10134.305912196105,0.616,293.91257638196265
degradation,0.5,100,2000,0.05,20,1.0,0.18,7,1000,1015835.6057435761,10158.356057435762,0.608,279.18015267605165
degradation,0.5,100,2000,0.05,20,1.0,0.18,8,1000,1016662.4965157288,10166.624965157287,0.606,264.46174200949696
degradation,0.5,100,2000,0.05,20,1.0,0.18,9,1000,1016594.0964485861,10165.94096448586,0.643,293.2730321882677
degradation,0.5,100,2000,0.05,20,1.0,0.18,10,1000,1017315.6951301381,10173.15695130138,0.611,292.1247741272908
degradation,0.5,100,2000,0.05,20,1.0,0.18,11,1000,1015724.781735273,10157.247817352729,0.597,280.78657838442416
degradation,0.5,100,2000,0.05,20,1.0,0.18,12,1000,1015268.2518873963,10152.682518873964,0.605,280.6459030176427
degradation,0.5,100,2000,0.05,20,1.0,0.18,13,1000,1016887.2448176774,10168.872448176775,0.625,272.5648137985015
degradation,0.5,100,2000,0.05,20,1.0,0.18,14,1000,1013249.5082631083,10132.495082631083,0.613,269.87819182427813
degradation,0.5,100,2000,0.05,20,1.0,0.18,15,1000,1019132.4159154212,10191.324159154212,0.612,290.61760100697506
degradation,0.5,100,2000,0.05,20,1.0,0.18,16,1000,1016564.1572112135,10165.641572112136,0.603,279.0347198449786
degradation,0.5,100,2000,0.05,20,1.0,0.18,17,1000,1017427.5930898339,10174.275930898339,0.596,280.54486905488704
degradation,0.5,100,2000,0.05,20,1.0,0.18,18,1000,1016973.1277572786,10169.731277572786,0.6,293.4360566600177
degradation,0.5,100,2000,0.05,20,1.0,0.18,19,1000,1016109.7715674397,10161.097715674397,0.609,293.43834881016585
degradation,0.5,100,2000,0.05,20,1.0,0.18,20,1000,1016976.073098831,10169.76073098831,0.607,286.6951176683089
degradation,0.5,100,2000,0.05,20,1.0,0.18,21,1000,1018782.1648342395,10187.821648342395,0.621,289.3028320653024
degradation,0.5,100,2000,0.05,20,1.0,0.18,22,1000,1012739.1609181332,10127.391609181332,0.647,267.94413427649135
degradation,0.5,100,2000,0.05,20,1.0,0.18,23,1000,1014674.0360638424,10146.740360638423,0.625,316.4346817793263
degradation,0.5,100,2000,0.05,20,1.0,0.18,24,1000,1014843.0879337775,10148.430879337775,0.617,278.5450173272771
degradation,0.5,100,2000,0.05,20,1.0,0.18,25,1000,1017349.0879489504,10173.490879489504,0.611,295.9977607071036
degradation,0.5,100,2000,0.05,20,1.0,0.18,26,1000,1014085.5078647798,10140.855078647797,0.613,287.05332584109397
degradation,0.5,100,2000,0.05,20,1.0,0.18,27,1000,1017628.6309716379,10176.286309716379,0.589,291.6067309117569
degradation,0.5,100,2000,0.05,20,1.0,0.18,28,1000,1011149.7775750776,10111.497775750777,0.637,294.73029396740594
degradation,0.5,100,2000,0.05,20,1.0,0.18,29,1000,1016968.562726127,10169.68562726127,0.612,283.60898569479855
degradation,0.5,100,2000,0.05,20,1.0,0.18,30,1000,1014463.3878925523,10144.633878925522,0.626,300.9261469600469
degradation,0.5,100,2000,0.05,20,1.0,0.18,31,1000,1013522.5199744563,10135.225199744564,0.609,298.5644378956996
degradation,0.5,100,2000,0.05,20,1.0,0.18,32,1000,1015452.3753358708,10154.523753358708,0.629,276.6137355769951
degradation,0.5,100,2000,0.05,20,1.0,0.18,33,1000,1015338.2741779765,10153.382741779766,0.63,262.65059030454796
degradation,0.5,100,2000,0.05,20,1.0,0.18,34,1000,1014759.048093697,10147.590480936971,0.622,310.8608649981781
degradation,0.5,100,2000,0.05,20,1.0,0.18,35,1000,1018338.0456831511,10183.380456831512,0.597,268.9907752692542
degradation,0.5,100,2000,0.05,20,1.0,0.18,36,1000,1016677.315018461,10166.77315018461,0.605,254.8745817800331
degradation,0.5,100,2000,0.05,20,1.0,0.18,37,1000,1012911.4176757617,10129.114176757617,0.623,282.6867189958849
degradation,0.5,100,2000,0.05,20,1.0,0.18,38,1000,1017764.6066520679,10177.646066520678,0.595,293.39356308126827
degradation,0.5,100,2000,0.05,20,1.0,0.18,39,1000,1016314.1918484881,10163.14191848488,0.597,273.662351193919
degradation,0.5,100,2000,0.05,20,1.0,0.18,40,1000,1013372.2263943226,10133.722263943226,0.603,292.485126633414
degradation,0.5,100,2000,0.05,20,1.0,0.18,41,1000,1018827.722231677,10188.27722231677,0.625,243.7235118282413
degradation,0.5,100,2000,0.05,20,1.0,0.18,42,1000,1018551.1701429671,10185.511701429672,0.632,267.75823338654214
degradation,0.5,100,2000,0.05,20,1.0,0.18,43,1000,1011639.1449527113,10116.391449527113,0.618,318.3006963187104
degradation,0.5,100,2000,0.05,20,1.0,0.18,44,1000,1017226.1953224137,10172.261953224137,0.611,263.63600137082364
degradation,0.5,100,2000,0.05,20,1.0,0.18,45,1000,1015965.3376374615,10159.653376374616,0.617,287.77607848000935
degradation,0.5,100,2000,0.05,20,1.0,0.18,46,1000,1018698.1675267185,10186.981675267185,0.601,298.41848286523947
degradation,0.5,100,2000,0.05,20,1.0,0.18,47,1000,1019332.0855628221,10193.32085562822,0.599,292.73575971314074
degradation,0.5,100,2000,0.05,20,1.0,0.18,48,1000,1014618.8686077761,10146.188686077761,0.614,316.55255270448447
degradation,0.5,100,2000,0.05,20,1.0,0.18,49,1000,1017821.5926794234,10178.215926794233,0.593,308.8729965696939
degradation,0.5,100,2000,0.05,20,1.0,0.2,0,1000,1003901.6297618726,10039.016297618726,0.667,272.9630545365927
degradation,0.5,100,2000,0.05,20,1.0,0.2,1,1000,1006525.7782183408,10065.257782183407,0.657,266.38852444734414
degradation,0.5,100,2000,0.05,20,1.0,0.2,2,1000,1007260.3928830648,10072.603928830647,0.633,257.1904844438333
degradation,0.5,100,2000,0.05,20,1.0,0.2,3,1000,1004892.8883742081,10048.92888374208,0.673,253.14412968523368
degradation,0.5,100,2000,0.05,20,1.0,0.2,4,1000,1005623.7102461526,10056.237102461526,0.663,300.7366128071759
degradation,0.5,100,2000,0.05,20,1.0,0.2,5,1000,1006372.8461941804,10063.728461941804,0.662,284.9876072553323
degradation,0.5,100,2000,0.05,20,1.0,0.2,6,1000,1005077.8779586216,10050.778779586217,0.652,248.56320650839825
degradation,0.5,100,2000,0.05,20,1.0,0.2,7,1000,1007383.6459775743,10073.836459775743,0.668,246.29474147431887
degradation,0.5,100,2000,0.05,20,1.0,0.2,8,1000,1006875.6344707414,10068.756344707414,0.655,278.32818507113933
degradation,0.5,100,2000,0.05,20,1.0,0.2,9,1000,1004911.7243219059,10049.117243219058,0.675,292.6621333578149
degradation,0.5,100,2000,0.05,20,1.0,0.2,10,1000,1005322.1419546544,10053.221419546544,0.653,262.0513690454727
degradation,0.5,100,2000,0.05,20,1.0,0.2,11,1000,1001323.0060238184,10013.230060238184,0.66,259.6015604001108
degradation,0.5,100,2000,0.05,20,1.0,0.2,12,1000,1004624.9393064859,10046.24939306486,0.654,261.98572805155095
degradation,0.5,100,2000,0.05,20,1.0,0.2,13,1000,1005890.2406703823,10058.902406703823,0.656,249.21279024497275
degradation,0.5,100,2000,0.05,20,1.0,0.2,14,1000,1006025.94305939,10060.2594305939,0.648,265.0966419644553
degradation,0.5,100,2000,0.05,20,1.0,0.2,15,1000,1004647.666215761,10046.47666215761,0.663,280.86809785500583
degradation,0.5,100,2000,0.05,20,1.0,0.2,16,1000,1005172.7232113619,10051.727232113619,0.67,275.6098228742212
degradation,0.5,100,2000,0.05,20,1.0,0.2,17,1000,1007100.367184554,10071.00367184554,0.642,293.04742930555193
degradation,0.5,100,2000,0.05,20,1.0,0.2,18,1000,1007806.2274093874,10078.062274093874,0.634,270.55169725676984
degradation,0.5,100,2000,0.05,20,1.0,0.2,19,1000,1006106.9257147767,10061.069257147767,0.661,289.62948865089527
degradation,0.5,100,2000,0.05,20,1.0,0.2,20,1000,1008507.8842651077,10085.078842651077,0.652,276.9795084048121
degradation,0.5,100,2000,0.05,20,1.0,0.2,21,1000,1007232.4645464714,10072.324645464714,0.631,278.8223861990595
degradation,0.5,100,2000,0.05,20,1.0,0.2,22,1000,1006479.6457732609,10064.79645773261,0.655,276.9691257790514
degradation,0.5,100,2000,0.05,20,1.0,0.2,23,1000,1003319.9485316671,10033.19948531667,0.649,300.20095379777956
degradation,0.5,100,2000,0.05,20,1.0,0.2,24,1000,1006882.2863949527,10068.822863949526,0.62,265.3569750260879
degradation,0.5,100,2000,0.05,20,1.0,0.2,25,1000,1006484.1676884687,10064.841676884687,0.634,287.37448285464666
degradation,0.5,100,2000,0.05,20,1.0,0.2,26,1000,1004602.380676847,10046.02380676847,0.651,275.6481092803209
degradation,0.5,100,2000,0.05,20,1.0,0.2,27,1000,1006869.512769097,10068.69512769097,0.618,250.47944172758085
degradation,0.5,100,2000,0.05,20,1.0,0.2,28,1000,1005344.068332937,10053.440683329369,0.655,287.2964372255952
degradation,0.5,100,2000,0.05,20,1.0,0.2,29,1000,1005380.399811445,10053.80399811445,0.639,269.43495248917776
degradation,0.5,100,2000,0.05,20,1.0,0.2,30,1000,1006306.1525255849,10063.06152525585,0.674,252.19814921235078
degradation,0.5,100,2000,0.05,20,1.0,0.2,31,1000,1003994.1510627677,10039.941510627677,0.679,260.38311946926547
degradation,0.5,100,2000,0.05,20,1.0,0.2,32,1000,1006635.3371959812,10066.353371959813,0.659,278.2624862479714
degradation,0.5,100,2000,0.05,20,1.0,0.2,33,1000,1004978.42431437,10049.7842431437,0.649,273.9095378951828
degradation,0.5,100,2000,0.05,20,1.0,0.2,34,1000,1007609.0006356122,10076.090006356122,0.651,259.0064202220772
degradation,0.5,100,2000,0.05,20,1.0,0.2,35,1000,1006891.3320146683,10068.913320146683,0.637,267.75750716297676
degradation,0.5,100,2000,0.05,20,1.0,0.2,36,1000,1005693.5320324262,10056.935320324263,0.681,284.7727591013036
degradation,0.5,100,2000,0.05,20,1.0,0.2,37,1000,1003811.8738514477,10038.118738514477,0.648,276.714297614461
degradation,0.5,100,2000,0.05,20,1.0,0.2,38,1000,1009392.6407231981,10093.92640723198,0.634,272.1174664646542
degradation,0.5,100,2000,0.05,20,1.0,0.2,39,1000,1005935.1715900835,10059.351715900835,0.662,299.2795570939903
degradation,0.5,100,2000,0.05,20,1.0,0.2,40,1000,1008287.7895906251,10082.877895906251,0.639,255.89078872092102
degradation,0.5,100,2000,0.05,20,1.0,0.2,41,1000,1007201.1762941175,10072.011762941174,0.64,250.65107457381612
degradation,0.5,100,2000,0.05,20,1.0,0.2,42,1000,1003361.228334506,10033.61228334506,0.642,284.5286611150561
degradation,0.5,100,2000,0.05,20,1.0,0.2,43,1000,1004813.0835086303,10048.130835086304,0.648,301.5446758397561
degradation,0.5,100,2000,0.05,20,1.0,0.2,44,1000,1007016.4988601045,10070.164988601045,0.648,269.08915393084885
degradation,0.5,100,2000,0.05,20,1.0,0.2,45,1000,1005466.2450327124,10054.662450327123,0.659,284.4391522327491
degradation,0.5,100,2000,0.05,20,1.0,0.2,46,1000,1005368.4087643406,10053.684087643405,0.643,253.8704571321337
degradation,0.5,100,2000,0.05,20,1.0,0.2,47,1000,1004770.4105718569,10047.704105718569,0.637,279.89857773993464
degradation,0.5,100,2000,0.05,20,1.0,0.2,48,1000,1007384.1090698596,10073.841090698596,0.664,258.6963978784154
degradation,0.5,100,2000,0.05,20,1.0,0.2,49,1000,1005775.0271148187,10057.750271148187,0.627,252.24122036465212
degradation,0.5,100,2000,0.05,20,1.0,0.22,0,1000,998815.1960761326,9988.151960761326,0.684,223.55488751608516
degradation,0.5,100,2000,0.05,20,1.0,0.22,1,1000,995861.5894467013,9958.615894467013,0.67,262.41277798275826
degradation,0.5,100,2000,0.05,20,1.0,0.22,2,1000,994294.7368490001,9942.94736849,0.656,272.0645620801584
degradation,0.5,100,2000,0.05,20,1.0,0.22,3,1000,995774.0618190418,9957.740618190419,0.683,280.9291832287232
degradation,0.5,100,2000,0.05,20,1.0,0.22,4,1000,998355.150296445,9983.55150296445,0.668,249.35749683363974
degradation,0.5,100,2000,0.05,20,1.0,0.22,5,1000,998152.830762798,9981.52830762798,0.679,279.5861939775294
degradation,0.5,100,2000,0.05,20,1.0,0.22,6,1000,994542.4122442738,9945.424122442739,0.656,260.24215131257677
degradation,0.5,100,2000,0.05,20,1.0,0.22,7,1000,998548.2268287117,9985.482268287116,0.661,251.69025662161607
degradation,0.5,100,2000,0.05,20,1.0,0.22,8,1000,997644.494226959,9976.444942269589,0.685,268.4427438870149
degradation,0.5,100,2000,0.05,20,1.0,0.22,9,1000,993825.4443968143,9938.254443968144,0.71,276.07928257667885
degradation,0.5,100,2000,0.05,20,1.0,0.22,10,1000,992544.7901876565,9925.447901876565,0.692,272.83552458682345
degradation,0.5,100,2000,0.05,20,1.0,0.22,11,1000,995222.0837910349,9952.220837910349,0.695,262.20023871566394
degradation,0.5,100,2000,0.05,20,1.0,0.22,12,1000,997806.611460995,9978.06611460995,0.684,245.2779914797762
degradation,0.5,100,2000,0.05,20,1.0,0.22,13,1000,998011.3252547457,9980.113252547457,0.673,238.0837217556455
degradation,0.5,100,2000,0.05,20,1.0,0.22,14,1000,997230.1250352775,9972.301250352775,0.672,256.4086742854609
degradation,0.5,100,2000,0.05,20,1.0,0.22,15,1000,994983.4094012995,9949.834094012995,0.683,244.5882418560317
degradation,0.5,100,2000,0.05,20,1.0,0.22,16,1000,996335.712453713,9963.35712453713,0.653,248.6235466720285
degradation,0.5,100,2000,0.05,20,1.0,0.22,17,1000,996552.7244385855,9965.527244385854,0.674,247.13500346564265
degradation,0.5,100,2000,0.05,20,1.0,0.22,18,1000,993815.6168173263,9938.156168173264,0.682,264.3040907623399
degradation,0.5,100,2000,0.05,20,1.0,0.22,19,1000,994349.1295265309,9943.491295265309,0.714,265.2390180060452
degradation,0.5,100,2000,0.05,20,1.0,0.22,20,1000,997975.7271792134,9979.757271792134,0.68,267.23578348703455
degradation,0.5,100,2000,0.05,20,1.0,0.22,21,1000,994845.941411936,9948.45941411936,0.693,247.69525299639002
degradation,0.5,100,2000,0.05,20,1.0,0.22,22,1000,996220.3344630005,9962.203344630005,0.68,239.5729018011054
degradation,0.5,100,2000,0.05,20,1.0,0.22,23,1000,994737.226085547,9947.37226085547,0.677,261.083134039671
degradation,0.5,100,2000,0.05,20,1.0,0.22,24,1000,995379.9522707575,9953.799522707575,0.673,263.81414557655364
degradation,0.5,100,2000,0.05,20,1.0,0.22,25,1000,1000549.555900299,10005.49555900299,0.681,274.9672229867675
degradation,0.5,100,2000,0.05,20,1.0,0.22,26,1000,994475.9140209017,9944.759140209017,0.696,231.0600331135245
degradation,0.5,100,2000,0.05,20,1.0,0.22,27,1000,995546.9685667193,9955.469685667193,0.673,254.59505964713284
degradation,0.5,100,2000,0.05,20,1.0,0.22,28,1000,996351.5244165969,9963.515244165968,0.683,251.5799102602866
degradation,0.5,100,2000,0.05,20,1.0,0.22,29,1000,997674.7001180468,9976.747001180469,0.68,268.9608392924673
degradation,0.5,100,2000,0.05,20,1.0,0.22,30,1000,993182.7140684004,9931.827140684005,0.669,259.56100982725286
